File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
cbaaa15f-9fc5-43a2-8025-9b7529f7d61b	f58e2a07-8aa8-4bc4-9fb5-7769ca79a2af.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0E7	TCGA-BH-A0E7-01A	Primary Tumor
eae8feaf-bc9e-4718-901b-127598acb7d4	147ebd70-1fa9-4823-8648-3bdf7bc23554.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1RE	TCGA-E9-A1RE-01A	Primary Tumor
05f36336-c79f-45cf-bdde-1acda13d415b	56765ee7-2878-4b41-b497-89c454dbae6b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0T3	TCGA-A2-A0T3-01A	Primary Tumor
aa273e13-4932-44ac-87d8-0f71ee6db500	650a7a01-faf2-43f3-924c-bdd7b9914294.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A12W	TCGA-C8-A12W-01A	Primary Tumor
5257a7c7-99ed-4033-b065-3cd7f38a9703	e2edf21d-dcdb-49e6-a65b-bd1e555339ac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A1HO	TCGA-C8-A1HO-01A	Primary Tumor
42ac847d-71cc-468d-88b0-9cc65c38e241	5a702802-ba49-44e6-aca2-ce2b71c7c0dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A254	TCGA-AR-A254-01A	Primary Tumor
ed717bf7-f59f-4563-992d-36119b9bede0	6eea606f-98b7-4a4a-aaee-9a92f04821ae.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A147	TCGA-D8-A147-01A	Primary Tumor
c8d46326-0b84-40cd-983e-0a8e99763727	3be01c96-9c17-4285-9ac2-5b9bb0b7a718.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0YF	TCGA-A2-A0YF-01A	Primary Tumor
05f65c8f-273a-4e14-9ba4-269c48dd5d0a	b2b0d26a-bdd8-48fb-b976-b28b5b09a6ec.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A09D	TCGA-A8-A09D-01A	Primary Tumor
1540ed84-19b0-49d5-a728-3b04a29abe8a	461be675-df9e-47ce-8b22-220edcbee14a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A15I	TCGA-E2-A15I-11A	Solid Tissue Normal
ed32fcea-aa43-45e1-a20a-4942541ffccc	e7fb1b2e-dc38-4120-b699-9b505a06eaab.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1FH	TCGA-BH-A1FH-01A	Primary Tumor
a3a1a7b7-6109-4c9d-bb39-81d5d8a9c89f	567dda93-73ae-49d2-a810-1179273de4a9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A23G	TCGA-AC-A23G-01A	Primary Tumor
6f2d4c85-893f-40ed-8ec1-a03b53ec59c1	5b44c055-7063-4573-a4bb-3f5d5ece5751.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0DL	TCGA-BH-A0DL-11A	Solid Tissue Normal
3e824571-a3da-4d80-98d1-c161f569466d	d2a22372-6fd9-4aa6-88b0-7bebb8a156d8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1N9	TCGA-E9-A1N9-11A	Solid Tissue Normal
11b8df13-22dd-4ca1-a819-a5c350b80e63	41fa9e7c-f44c-4f51-923c-50e2c29d05cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0FX	TCGA-AN-A0FX-01A	Primary Tumor
ce2c980d-3cac-42af-9651-7da04b14183f	1c78aa0a-767f-4a3e-bed0-c4a905c818a5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1F6	TCGA-BH-A1F6-01A	Primary Tumor
3e4b3c1f-cbb8-487f-9c9e-01291970ade3	03f9932a-cfee-4671-8128-0110f58168e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0BL	TCGA-BH-A0BL-01A	Primary Tumor
e3476c1f-d114-40df-8968-a8f51a0b6484	28ea1af9-6de6-49a4-8187-5395955322af.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0FV	TCGA-AN-A0FV-01A	Primary Tumor
936f8576-8e59-4e4d-8a72-52ce4c6ae585	bdc9b6cc-c666-4f89-a993-d77e229d9f8b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-LL-A6FP	TCGA-LL-A6FP-01A	Primary Tumor
054d6883-9f0f-451e-a26d-cf0ff741afa4	e322e50c-9a9a-4155-b274-c8fc2b552b89.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A076	TCGA-A8-A076-01A	Primary Tumor
1a4fea2e-132f-489d-8ee6-d9a0ec615f53	e4411582-e9d0-4816-a5ee-5eef14d82877.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0FN	TCGA-AN-A0FN-01A	Primary Tumor
f91fc5b4-3e79-4028-81d5-56c947de95ee	0a449e4e-667b-446d-b4f7-6ba719024c6f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A23C	TCGA-AC-A23C-01A	Primary Tumor
856370c1-163c-4915-b71b-be8731c012e2	33cd75d7-57c9-427a-bbee-4e009f29f318.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A54Y	TCGA-E9-A54Y-01A	Primary Tumor
a416945e-cd2d-43f6-aeff-d35cb66684df	fd524c01-0ff9-4f64-be1c-ecf182564ea6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A153	TCGA-E2-A153-11A	Solid Tissue Normal
eef375b2-7441-4069-94fd-1035eb1f30f6	01570544-ec92-45ed-b59a-5acea638eda7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0AV	TCGA-BH-A0AV-01A	Primary Tumor
70c6f3c1-a9a5-40fd-a39d-0fdb0d66da1f	2717b73b-fb88-4bbf-8f8c-f0c9f2ede252.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-S3-AA0Z	TCGA-S3-AA0Z-01A	Primary Tumor
16900217-2566-44d5-ab69-da58011b9f8a	44022d72-6b45-4ad5-85c5-927df181405d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0IA	TCGA-B6-A0IA-01A	Primary Tumor
dc74bb68-51b5-4c14-a017-7d68cb591df1	786c731d-2ad4-4b24-ad77-29a85f94b953.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-LL-A5YO	TCGA-LL-A5YO-01A	Primary Tumor
fa81b241-f229-417e-8aa2-d2b1e5534561	fed44480-aa3d-49de-a819-de84257a2c81.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A3XV	TCGA-A2-A3XV-01A	Primary Tumor
0bf16fde-30c1-443c-875a-b63a1c271125	6298c258-6d98-4c11-8a60-35cf63e7af86.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A295	TCGA-E9-A295-01A	Primary Tumor
0dfa1f7b-98f0-459e-b3bb-29ac447bee53	31ce1d57-ce67-4c6f-bd4c-0fbcbf9cdbe5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1RD	TCGA-E9-A1RD-01A	Primary Tumor
d44ffd83-1b69-4fd3-9b67-51e16228820f	8a540cec-e283-4a26-868e-a07c64fe3efb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A10A	TCGA-E2-A10A-01A	Primary Tumor
d9c7ddbc-0017-4480-8645-ec336d70fa1a	d82c50f0-5b73-4e16-aae4-939d595a9471.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1NA	TCGA-E9-A1NA-11A	Solid Tissue Normal
76effecc-ab2b-415b-a1f9-52419c41baf9	68b33830-8794-4fea-88f5-f1394b3d3e3e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1FD	TCGA-BH-A1FD-11B	Solid Tissue Normal
641c7068-0f33-42dd-a4fe-cafb541826ee	5381bf1d-ff80-4259-96b0-441ab6181fd4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A18N	TCGA-BH-A18N-11A	Solid Tissue Normal
2daeac8d-256d-49d7-b043-b18d8db812eb	aca6f2fe-93bf-4e13-b634-4fa3390fd13c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A2P5	TCGA-E2-A2P5-01A	Primary Tumor
25bc9363-e25e-4b4a-9d57-a70b867716b1	e7a00fda-0d05-468f-b6a0-18653e961da7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A2LK	TCGA-AR-A2LK-01A	Primary Tumor
0b85120a-29ec-4948-9eb3-dbea5709cb31	b15d16b8-875f-4823-9072-8523c501a78a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A09X	TCGA-A8-A09X-01A	Primary Tumor
adaebe36-5fdb-41f8-b05a-ed793fa6fd38	607d65e3-93d3-46f0-8628-4cad5e953211.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A27T	TCGA-D8-A27T-01A	Primary Tumor
d83457c2-be25-460c-b782-c905874bfb05	172d7b93-7598-474d-ba9b-adab46559176.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1N5	TCGA-E9-A1N5-01A	Primary Tumor
cb2f0749-b2c8-4c07-8def-943d52eeb1d8	2b3148fa-2b2c-4b23-9395-68e4b1b00da2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A247	TCGA-E9-A247-01A	Primary Tumor
93d8c0e6-b97a-4734-92fd-b98f855301ab	0421c9fa-c633-4c76-be96-b476a094dbe6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1RD	TCGA-E9-A1RD-11A	Solid Tissue Normal
aaab4fd3-9025-4add-b199-7ae99245b0e6	7653178d-ba0b-4ded-8ecf-0ee0282640ff.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AQ-A04H	TCGA-AQ-A04H-01B	Primary Tumor
1022aa8a-ff64-4756-b20f-43a12a53efc1	3b4fbdcf-e459-4229-8e56-79c26b3d2e98.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A1HF	TCGA-C8-A1HF-01A	Primary Tumor
5af91b67-394a-4872-ad42-0f41e0998ad6	d900f712-a98a-47fd-9a33-f13e57f5c343.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A1-A0SE	TCGA-A1-A0SE-01A	Primary Tumor
2d2554be-a947-4b7c-90b8-be1b4a0bd943	18d4f9c3-6002-4cf8-a13e-c94b63fa44a5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A18P	TCGA-BH-A18P-11A	Solid Tissue Normal
e879f843-77a2-4f1d-9118-e7c65e860b33	8cecb9a1-c506-43d5-962f-532df0efe290.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A8OR	TCGA-AC-A8OR-01A	Primary Tumor
cb163fe6-e7d4-4c3f-b110-2920fa5ef95c	fe03abe9-9aed-47aa-a0c5-ca3ed6017cc9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A8FZ	TCGA-BH-A8FZ-01A	Primary Tumor
bf74aec5-b781-4cef-8b4a-7fbe0a8958d9	644cbd72-9af7-4387-830e-ba7542cdde27.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A5QP	TCGA-AR-A5QP-01A	Primary Tumor
ab007457-2432-44c5-813e-8c80c4603ddf	7ea40f19-fae6-4bde-ae1b-6f13ffbd200b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A73W	TCGA-D8-A73W-01A	Primary Tumor
0d0092fd-33be-4e11-93e8-42f353fbb8d1	c4522fee-64e6-41c1-9079-98bb14c7ebbb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0HO	TCGA-BH-A0HO-01A	Primary Tumor
a350c64f-68f6-4161-a336-253160f87c46	393d255c-e5cb-4a71-9cac-52d6be81e7a9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1IH	TCGA-E2-A1IH-01A	Primary Tumor
fcafba62-54f6-42b7-a863-28bbf1ece7aa	f8a47afe-4d7c-4553-9bb9-467d03f1fe9b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1IF	TCGA-E2-A1IF-01A	Primary Tumor
c712ff91-262a-4a05-95b5-1e80ee9464bd	8204d38d-337a-4cba-9482-c84b6e0134b5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A15L	TCGA-E2-A15L-01A	Primary Tumor
bd884fbc-b8ad-4c27-8eb7-6202db49afec	59a524d5-c467-418a-8abe-c3dfc82e4932.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0XO	TCGA-AN-A0XO-01A	Primary Tumor
8be946ee-7395-42d4-af82-2d16b09b786d	c57795a9-4882-4f61-b903-7343166e071a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A226	TCGA-E9-A226-01A	Primary Tumor
88d0452c-0693-4572-9bfd-bd856805c7e9	e820e224-df17-460f-8651-851bcbb600d3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A0TT	TCGA-AR-A0TT-01A	Primary Tumor
41a30b1b-9f16-4a48-a237-2e0a3b95d864	3c09ecc3-aa06-4750-9d76-88fc70dd6d2d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0IC	TCGA-B6-A0IC-01A	Primary Tumor
32ae48df-7f72-479d-93b6-8ae2ebe1e531	5772ead7-f94b-4ba1-b568-0f1fcd150ce3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0XR	TCGA-AN-A0XR-01A	Primary Tumor
7e4b904e-cacd-4c36-a5ad-0923bec03578	fff1c9a0-c06e-4b12-b917-9f895d38b5f0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0RH	TCGA-B6-A0RH-01A	Primary Tumor
3cdae844-cac7-483a-aa41-cf58f7e958b6	d88c989c-d8f6-427c-96b4-a5ebbe0bcbe5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A0TY	TCGA-AR-A0TY-01A	Primary Tumor
e12941b0-d83c-4adf-9e8b-d48c5ddb67ed	3163c420-eccd-4bf2-9bb6-170f3549556c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A5ZV	TCGA-A7-A5ZV-01A	Primary Tumor
fa2c92c8-c2a3-4d66-8607-25e26e3a95d2	a94d1ab5-6c8a-4437-8c99-20a6c44cd09a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0HP	TCGA-BH-A0HP-01A	Primary Tumor
5ea3601c-639a-4e8a-8b71-9586e2d5ea83	2c44d562-19b6-497c-a17f-c619e332c342.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A041	TCGA-AN-A041-01A	Primary Tumor
5fb51a01-4042-49bd-9c70-a5bb7b23dd36	53d46d2e-6050-41fc-9427-6f57bbc5cf67.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0YC	TCGA-A2-A0YC-01A	Primary Tumor
5c97f076-c198-4d3d-b680-97c3e9fb08db	70873148-857e-4350-b2bc-80c27c48bcc5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0T4	TCGA-A2-A0T4-01A	Primary Tumor
45f252ae-f837-4a81-bf3a-3e950f2ea5f8	1f83f540-ab45-4d28-b7b9-895e44bf369e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AO-A128	TCGA-AO-A128-01A	Primary Tumor
b16e4a88-6d23-479b-a68c-c4d7c3a16725	634b29ab-b1da-48dd-8cf3-c15cbc03e9ff.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1IE	TCGA-E2-A1IE-01A	Primary Tumor
68a2859e-73c0-4d98-aa7f-de4b7886190d	1458efb7-00e8-441f-935f-b1e0a6df8f13.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A209	TCGA-BH-A209-11A	Solid Tissue Normal
242669ce-6888-44b0-aae7-2bad4cccac4c	a3346c80-55af-40cc-a4a7-1c4a3726eb12.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A0A9	TCGA-A8-A0A9-01A	Primary Tumor
d2741347-364d-4664-82ce-c4b3dff02c17	b83c2ddb-eeea-4c3e-8ed4-75bd4ea4bc7b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-LL-A441	TCGA-LL-A441-01A	Primary Tumor
32b046cc-93cf-4f15-9d0a-cc8e7a163cbf	9a2619fc-ff90-4b2c-8fe4-7ef7fbc41f87.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-GM-A3NY	TCGA-GM-A3NY-01A	Primary Tumor
4df97655-744a-405b-864d-1ed885a3c733	7565ff66-3ca8-42cc-9c84-fa5db304c850.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0HF	TCGA-BH-A0HF-01A	Primary Tumor
cd1576c6-1a9f-47de-b51d-9b1754d0ab3e	c3541530-dfa9-4f30-bbcc-6929e387d4ba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A24N	TCGA-AR-A24N-01A	Primary Tumor
757ee75b-674e-49a5-8ba0-cc1b574a51ae	31fa9bfd-dc91-4e27-be93-db7df8df2cd8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A09E	TCGA-A8-A09E-01A	Primary Tumor
2bcb932d-2829-49a0-a30c-083ac9ff5c40	769b23dc-7cf7-4b57-afbd-d220597620ec.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A2BM	TCGA-AC-A2BM-01A	Primary Tumor
c1e1a3ff-caba-4adb-b8de-27d2a8ec3ec8	40ebc842-2e97-4e4f-8334-b637cc3b909f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0IN	TCGA-B6-A0IN-01A	Primary Tumor
cab62404-4930-4260-b047-0029de7fad38	88f58847-c85a-432d-b499-2d341e88082b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0WA	TCGA-BH-A0WA-01A	Primary Tumor
5bcf4341-9360-4904-9dd9-6a43bdfa931c	563883e4-45e2-4fdd-baf4-c656ee51191e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AQ-A54N	TCGA-AQ-A54N-01A	Primary Tumor
046b15a8-38d3-41fc-b55f-04dd591a8e14	ad7d6f10-1dff-4bc8-a8c3-0b6ce7b45366.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A04D	TCGA-AN-A04D-01A	Primary Tumor
46113f4d-f105-4057-9ae7-27f4e0f60abe	e635ec45-ee5a-4fe8-b1ec-83dd075064d4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1FJ	TCGA-BH-A1FJ-01A	Primary Tumor
0e15a5e4-5022-4efb-aef9-006b58911d27	45d18678-bc95-4d3e-be11-3b66bd3c0129.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A244	TCGA-E9-A244-01A	Primary Tumor
b9bb9e55-ac52-4966-8dfa-879cefbc2cb2	52829b22-1c4e-4874-8062-51ed7bb1b997.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1R2	TCGA-E9-A1R2-01A	Primary Tumor
03b656ac-9aa2-415a-aec0-a7fbcdf4a592	ee2501e6-36a2-4414-a9af-bf618f36bcb7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0CO	TCGA-A2-A0CO-01A	Primary Tumor
7cfd1188-7597-4259-a1a7-25dbdddae39a	2d054bb5-2b8a-426b-a97a-530a90058b4a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A1G4	TCGA-A2-A1G4-01A	Primary Tumor
30b2fec5-69ef-48db-9d33-e35642818ad5	d4a86ef1-506f-4dc9-904d-69394d0c3dba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A573	TCGA-E2-A573-01A	Primary Tumor
d43f788a-06c6-4a53-a8e4-710209968064	21ee56ae-e76c-467c-b5ae-e13ad927a620.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A1-A0SF	TCGA-A1-A0SF-01A	Primary Tumor
7d7401ae-d0e1-4296-9898-43d73e8bacfd	a7368056-c817-4c34-b343-b830ec2a200d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A25F	TCGA-A2-A25F-01A	Primary Tumor
457906f2-5c59-46a7-abdc-1ebce70de203	34986f2c-d62b-4941-b635-a821ce898332.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0AK	TCGA-AN-A0AK-01A	Primary Tumor
e2f83aa2-8089-4a9e-b2d8-bdec8283de69	61d2f3b2-948b-45a0-b2f8-ed696e941c9b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1B1	TCGA-E2-A1B1-01A	Primary Tumor
52ed290d-a590-473d-8267-2a2de81b2d3f	260b3010-3d3c-47ec-8725-39f7b64d29e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A09A	TCGA-A8-A09A-01A	Primary Tumor
2f047527-d137-4f50-870d-1de05964627c	4d0da178-dfbf-4592-8a08-02fabb02cccf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A10C	TCGA-E2-A10C-01A	Primary Tumor
f07843bd-9399-494d-856a-b53b2c364c3e	3e75b1ff-8a43-4a64-9f14-96b8585489a5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A4SE	TCGA-A7-A4SE-01A	Primary Tumor
bfadc0b6-bd28-48f3-b5c4-59e0dfc43637	b5f2e107-a0bb-4860-87e1-fa1506248597.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A1-A0SP	TCGA-A1-A0SP-01A	Primary Tumor
600a260b-0e31-4158-ab13-414d41ef7d35	889d0b57-ea56-4978-b14a-1d3b018b8757.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A150	TCGA-E2-A150-01A	Primary Tumor
04b15889-e23f-4df0-aeca-0a9e40a4acfe	71c58864-41b4-4859-b928-b5db754f2f14.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0I1	TCGA-B6-A0I1-01A	Primary Tumor
da1f511e-b70f-49b6-944e-600978a08adc	252d541e-6ee0-4cb8-b56a-fa8e996da825.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A62X	TCGA-AC-A62X-01A	Primary Tumor
c980e8d4-d258-40e5-a173-34b2719bb3a9	1b941281-37c3-43dd-913c-6961be987464.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-LL-A8F5	TCGA-LL-A8F5-01A	Primary Tumor
